ticker,cik,company_name,merged_from_ciks,exchange,sic,sic_description,taxonomy,filing_form,reporting_currency,fiscal_year_end,latest_fiscal_year,period_end,gate0_pass,gate0_status,gate0_not_evaluable,imputed_fields,resolution_basis,resolution_basis_goodwill,resolution_basis_intangibles,carried_forward_fields,carry_forward_age_days,sbc_unverified,fcf_after_sbc_multiple,tangible_book,income_quality,fcf,fcf_after_sbc,sbc_pct_revenue,net_cash,effective_tax,ni_vs_oi,acq_intensity,bs_acq_intensity,acq_cf_bs_disagreement,buyback_pct_fcf,fcf_per_share,revenue,net_income,operating_income,ocf,capex,capex_broken,capex_suspect,capex_vs_dep_amort,ttm_fcf_divergence,ttm_suspect,ttm_unavailable,net_margin,income_quality_suspect,operating_margin_2y_ago,sbc,equity,goodwill,intangibles,cash,total_debt,shares_diluted,fail_tangible_book,test_tangible_book,fail_income_quality,test_income_quality,fail_fcf,test_fcf,fail_fcf_after_sbc,test_fcf_after_sbc,fail_sbc,test_sbc,warn_sbc,fail_ni_over_oi,test_ni_vs_oi,fail_tax_anomaly,test_tax_anomaly,warn_inorganic,tangible_book_yrs_negative,growth_basis,short_history,revenue_cagr_3y,revenue_cagr_5y,fcf_per_share_cagr_3y,fcf_per_share_cagr_5y,fcf_per_share_earliest,fcf_per_share_latest,fcf_per_share_delta_abs,fcf_inflection,fcf_inflection_years,operating_margin_latest,operating_margin_5y_ago,operating_margin_delta,income_quality_3y_avg,income_quality_direction,ttm_revenue,ttm_net_income,ttm_ocf,ttm_capex,ttm_sbc,ttm_fcf_after_sbc,revenue_growth_yoy_q1,revenue_growth_yoy_q2,revenue_growth_yoy_q3,revenue_growth_yoy_q4,revenue_accel_4q,quarters_of_accelerating_revenue,fcf_growth_yoy_q1,fcf_growth_yoy_q2,fcf_growth_yoy_q3,fcf_growth_yoy_q4,fcf_accel_4q,quarters_of_accelerating_fcf,acq_disagreement,acquisitions,buybacks,dep_amort,dividends,gi_delta,operating_margin,pretax_income,sec_download_date,source_tag_capex,source_tag_equity,source_tag_goodwill,source_tag_intangibles,source_tag_net_income,source_tag_ocf,source_tag_operating_income,source_tag_sbc,tax_expense,ttm_acquisitions,ttm_buybacks,ttm_dep_amort,ttm_dividends,ttm_operating_income,ttm_pretax_income,ttm_shares_diluted,ttm_tax_expense,price,ma_200,as_of,market_cap,market_cap_derived,pct_vs_200ma,momentum_not_evaluated,drawdown_undiagnosed,momentum_unknown,fwd_trail_ratio,adjusted_eps_guard,operating_margin_delta_2y,margin_swing_unverified,tier2_commodity,rejected_because,ev,p_fcf_after_sbc,ev_fcf_after_sbc
OSW,1758488,OneSpaWorld Holdings Limited,"",Nasdaq,7997,Services-Membership Sports & Recreation Clubs,us-gaap,10-Q,USD,1231,2025,2025-12-31,true,pass,"",goodwill,structured_absence_asc350,structured_absence_asc350,reported,"",,false,,31570000.0,1.1661733083861598,68446000.0,58360000.0,0.010495306456496923,-67661000.0,0.059044565902879965,0.8772737851709397,,,false,1.2926833447566826,0.5629618196901588,961001000.0,71618000.0,81637000.0,83519000.0,15073000.0,false,false,0.5950181588504658,false,false,true,0.07452437614529017,false,0.06822283371849203,10086000.0,542577000.0,0.0,511007000.0,16306000.0,83967000.0,103666000.0,false,PASS,false,PASS,false,PASS,false,PASS,false,PASS,false,false,PASS,false,PASS,,0,3y,false,0.2071884680321634,0.5137060569045111,0.9660765869637422,,,0.5629618196901588,,false,4,0.08494996363167157,-2.191474054165805,2.276424017797477,-6.354135824174378,rising,,,,,,,0.07041188842594857,0.06959982788296042,0.12749169057050494,0.08524214251888039,0.010238262496633998,0,,,-0.4353151010701546,,,0,false,,75441000.0,25332000.0,17465000.0,,0.08494996363167157,76112000.0,2026-08-25,PaymentsToAcquireProductiveAssets,StockholdersEquity,,IntangibleAssetsNetExcludingGoodwill,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,OperatingIncomeLoss,ShareBasedCompensation,4494000.0,,,,,,,,,,,,,,,,,,,,,,,margin2y:no_recent_turn,,,
FVRR,1762301,Fiverr International Ltd.,"",NYSE,7389,"Services-Business Services, NEC",us-gaap,20-F,USD,1231,2025,2025-12-31,true,pass,"","",reported,reported,reported,"",,false,,249117000.0,4.984463613401325,103281000.0,51892000.0,0.11925719815552703,,0.10390331397335155,-17.827527612574343,0.046754651214061436,0.02498671413221817,true,0.6268596315424343,1.3958932300388842,430909000.0,20983000.0,-1177000.0,104589000.0,1308000.0,false,true,0.08902804247209366,false,false,true,0.04869473601154768,false,-0.041809754410238674,51389000.0,411984000.0,126313000.0,36554000.0,125215000.0,,37174763.0,false,PASS,false,PASS,false,PASS,false,PASS,false,PASS,true,true,FAIL,false,PASS,true,0,insufficient,false,0.08499586814975468,0.1785572577224115,,,,1.3958932300388842,,false,3,-0.0027314351754082647,-0.062318611155084164,0.0595871759796759,10.711961010379026,falling,,,,,,,,,,,,0,,,,,,0,true,20147000.0,32529000.0,14692000.0,,10767000.0,-0.0027314351754082647,23416000.0,2026-08-25,PaymentsToAcquirePropertyPlantAndEquipment+PaymentsToDevelopSoftware,StockholdersEquity,Goodwill,IntangibleAssetsNetExcludingGoodwill,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,OperatingIncomeLoss,ShareBasedCompensation,2433000.0,,,,,,,,,,,,,,,,,,,,,,,margin2y:no_recent_turn,,,
CHWY,1766502,"CHEWY, INC.","",NYSE,5961,Retail-Catalog & Mail-Order Houses,us-gaap,10-Q,USD,201,2025,2026-02-01,true,pass,"","",reported,reported,reported,"",,false,,458200000.0,3.104129263913824,562400000.0,264500000.0,0.023640042852041424,,0.15381693885301936,0.8761305544632324,,-6.1897393167480064e-6,true,0.9924385633270322,0.6211836542977924,12601500000.0,222800000.0,254300000.0,691600000.0,129200000.0,false,false,0.9992266047950503,false,false,true,0.01768043486886482,false,-0.0021170286247387355,297900000.0,497900000.0,39400000.0,300000.0,860100000.0,,425800000.0,false,PASS,false,PASS,false,PASS,false,PASS,false,PASS,false,false,PASS,false,PASS,false,0,insufficient,false,0.0758743393343233,0.12013053807210916,,,-0.343952131292435,0.6211836542977924,0.9651357855902274,true,3,0.02018013728524382,-0.012658922200467266,0.032839059485711086,5.633456323972747,falling,,,,,,,0.08280918789310908,0.08591618274679913,0.08305532388101196,0.07740693196405649,-0.0019067626652944953,0,-0.0741444866920152,,,0.4537987679671458,,0,false,,262500000.0,129300000.0,,-78000.0,0.02018013728524382,263300000.0,2026-08-25,PaymentsToAcquireProductiveAssets,StockholdersEquity,Goodwill,IntangibleAssetsNetExcludingGoodwill,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,OperatingIncomeLoss,ShareBasedCompensation,40500000.0,,,,,,,,,,,,,,,,,,,,,,,margin2y:no_recent_turn,,,
KGS,1767042,"Kodiak Gas Services, Inc.","",NYSE,4922,Natural Gas Transmission,us-gaap,10-Q,USD,1231,2025,2025-12-31,true,pass,"","",reported,reported,reported,"",,false,,644241000.0,7.448243315408403,284268000.0,259739000.0,0.01875162449354025,-2552071000.0,0.28098561759729274,0.23681950530866738,,-0.011317942053359835,false,0.40027874135189556,2.934141409577172,1308100000.0,80521000.0,340010000.0,599740000.0,315472000.0,false,false,1.1422488549341927,false,false,true,0.06155569146089748,true,0.2870595650655412,24529000.0,1207396000.0,408681000.0,154474000.0,3179000.0,2555250000.0,88523000.0,false,PASS,false,PASS,false,PASS,false,PASS,false,PASS,false,false,PASS,false,PASS,true,2,insufficient,false,0.22711995726913692,,,,,2.934141409577172,,false,1,0.25992661111535814,,,9.098096168757513,falling,,,,,,,0.042596067210716515,-0.005861751379190321,0.048892434823232474,0.21148669786862345,0.056142607817614355,2,,,-2.2831543167912987,,,0,false,,103968000.0,276185000.0,159557000.0,-14805000.0,0.25992661111535814,113472000.0,2026-08-25,PaymentsToAcquirePropertyPlantAndEquipment,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,Goodwill,FiniteLivedIntangibleAssetsNet,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,OperatingIncomeLoss,ShareBasedCompensation,31884000.0,,,,,,,,,,,,,,,,,,,,,,,margin2y:no_recent_turn,,,
LKNCY,1767582,Luckin Coffee Inc.,"",OTC,5810,Retail-Eating & Drinking Places,us-gaap,20-F,USD,1231,2025,2025-12-31,true,pass,"","goodwill,intangibles",never_acquired,never_acquired,never_acquired,"",,false,,2230092000.0,1.6917881127195808,494895000.0,413090000.0,0.01162857640381957,,0.31813272260201264,0.709722907024762,,,false,,0.1608497532701886,7034825000.0,513877000.0,724053000.0,869371000.0,374476000.0,false,false,1.6846812396809472,false,false,true,0.0730475882484639,false,0.12149522585221481,81805000.0,2230092000.0,0.0,0.0,327436000.0,,2568173041.0,false,PASS,false,PASS,false,PASS,false,PASS,false,PASS,false,false,PASS,false,PASS,,0,insufficient,false,0.5396945901660488,0.6264185032374694,,,-0.34725203883988187,0.1608497532701886,0.5081017921100704,true,2,0.10292409548211931,-0.6414639236298162,0.7443880191119355,1.3842731791697271,rising,,,,,,,,,,,,,,,,,,,false,,,222283000.0,,,0.10292409548211931,753632000.0,2026-08-25,PaymentsToAcquirePropertyPlantAndEquipment,StockholdersEquity,,,ProfitLoss,NetCashProvidedByUsedInOperatingActivities,OperatingIncomeLoss,ShareBasedCompensation,239755000.0,,,,,,,,,,,,,,,,,,,,,,,margin2y:no_recent_turn,,,
AVPT,1777921,"AvePoint, Inc.","",Nasdaq,7372,Services-Prepackaged Software,us-gaap,10-Q,USD,1231,2025,2025-12-31,true,pass,"","",reported,reported,reported,"",,false,,428661000.0,2.4499841949481307,81574000.0,42259000.0,0.09371938297532521,,0.1328609170143947,1.0533979113061904,0.03550204173093014,0.05586213965773295,true,1.1772640147660853,0.1843013088057638,419497000.0,34799000.0,33035000.0,85257000.0,3683000.0,false,false,1.2276666666666667,false,false,true,0.0829541093261692,false,-0.056473834268371194,39315000.0,478699000.0,37986000.0,12052000.0,481060000.0,,229293000.0,false,PASS,false,PASS,false,PASS,false,PASS,false,PASS,false,true,FAIL,false,PASS,true,0,insufficient,false,0.21768675225901646,0.2258697478349856,,,-0.23007593978866578,0.1843013088057638,0.4143772485944296,true,2,0.07874907329492226,-0.10187219945490421,0.18062127274982648,-0.7342681916513644,rising,,,,,,,0.30857736560587984,0.23562001711634611,0.25979970772801514,0.22032386441608343,-0.02405808129577202,0,,,23.554465161923453,,,0,true,14893000.0,49750000.0,3000000.0,,23434000.0,0.07874907329492226,40501000.0,2026-08-25,PaymentsToAcquirePropertyPlantAndEquipment,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,Goodwill,IntangibleAssetsNetExcludingGoodwill,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,OperatingIncomeLoss,ShareBasedCompensation,5381000.0,,,,,,,,,,,,,,,,,,,,,,,margin2y:no_recent_turn,,,
RELY,1782170,"Remitly Global, Inc.","",Nasdaq,7389,"Services-Business Services, NEC",us-gaap,10-Q,USD,1231,2025,2025-12-31,true,pass,"","",reported,reported,reported,"",,false,,811724000.0,4.785332607127611,295651000.0,140537000.0,0.09486241909748787,387426000.0,0.051585971966270176,0.8769169205349305,0.0,-0.005099235726206879,true,0.17001928317809545,0.6459395467100835,1635147000.0,67933000.0,77468000.0,325082000.0,29431000.0,false,false,1.1756411280658305,false,false,true,0.04154550019050275,false,-0.12093276923810078,155114000.0,868789000.0,54940000.0,2125000.0,542426000.0,155000000.0,217569896.0,false,PASS,false,PASS,false,PASS,false,PASS,false,PASS,false,false,PASS,false,PASS,true,0,insufficient,false,0.3575539964989418,0.44790346613440724,,,-0.012305793905945408,0.6459395467100835,0.6582453406160289,true,1,0.04737678019162803,-0.11357197341179034,0.16094875360341837,0.40016960711093646,rising,,,,,,,0.34406359835913103,0.24653891069661574,0.2521348140610136,0.2022668337169663,-0.041979439056209635,0,,,0.08176091665716566,,,0,true,0.0,23894000.0,25034000.0,,-8338000.0,0.04737678019162803,71628000.0,2026-08-25,PaymentsToAcquirePropertyPlantAndEquipment,StockholdersEquity,Goodwill,FiniteLivedIntangibleAssetsNet,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,OperatingIncomeLoss,ShareBasedCompensation,3695000.0,,,,,,,,,,,,,,,,,,,,,,,margin2y:no_recent_turn,,,
SOGP,1783407,Sound Group Inc.,"",Nasdaq,7370,"Services-Computer Programming, Data Processing, Etc.",us-gaap,20-F,USD,1231,2025,2025-12-31,true,pass,"",goodwill,never_acquired,never_acquired,reported,"",,false,,57225000.0,1.2691430020283976,39551000.0,38905000.0,0.0014559780746831107,,0.01245696400625978,1.0167896619509522,,,false,0.1056933556098188,0.041232179986752354,443688000.0,31552000.0,31031000.0,40044000.0,493000.0,false,true,,false,false,true,0.07111303438452246,false,-0.0712775399841674,646000.0,57351000.0,0.0,126000.0,93672000.0,,943559133.0,false,PASS,false,PASS,false,PASS,false,PASS,false,PASS,false,true,FAIL,true,FAIL,,0,3y,false,0.11879015022787454,0.14010554514711915,0.457690031771661,,,0.041232179986752354,,false,1,0.0699387858134545,-0.05901072803921313,0.12894951385266762,0.8220201146789424,rising,,,,,,,,,,,,,,,,,,,false,,4112000.0,,,,0.0699387858134545,31950000.0,2026-08-25,PaymentsToAcquirePropertyPlantAndEquipment,StockholdersEquity,,FiniteLivedIntangibleAssetsNet,ProfitLoss,NetCashProvidedByUsedInOperatingActivities,OperatingIncomeLoss,ShareBasedCompensation,398000.0,,,,,,,,,,,,,,,,,,,,,,,margin2y:no_recent_turn,,,
DASH,1792789,"DOORDASH, INC.","",Nasdaq,7389,"Services-Business Services, NEC",us-gaap,10-Q,USD,1231,2025,2025-12-31,true,pass,"","",reported,reported,reported,"",,false,,2254000000.0,2.6,1826000000.0,775000000.0,0.07662025224174382,,0.007454739084132056,1.293222683264177,0.3026171903477437,0.3611576875410075,true,0.0,1.762621507166478,13717000000.0,935000000.0,723000000.0,2431000000.0,605000000.0,false,false,0.8099062918340026,false,false,true,0.0681635926222935,false,-0.06705269253039954,1051000000.0,10033000000.0,5519000000.0,2260000000.0,4378000000.0,,439686000.0,false,PASS,false,PASS,false,PASS,false,PASS,false,PASS,false,true,FAIL,true,FAIL,true,0,insufficient,false,0.2772574009717286,0.3658171522120788,,,-13.340423564228244,1.762621507166478,15.103045071394721,true,3,0.05270831814536706,-0.15107415107415106,0.20378246921951812,5.645041816009559,rising,,,,,,,0.24866920152091254,0.2734663710273466,0.3311345646437995,0.35627283800243603,0.038047910306102335,4,,,-0.14979757085020243,,,0,false,4151000000.0,0.0,747000000.0,,4954000000.0,0.05270831814536706,939000000.0,2026-08-25,PaymentsToAcquirePropertyPlantAndEquipment+PaymentsToDevelopSoftware,StockholdersEquity,Goodwill,IntangibleAssetsNetExcludingGoodwill,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,OperatingIncomeLoss,ShareBasedCompensation,7000000.0,,,,,,,,,,,,,,,,,,,,,,,margin2y:no_recent_turn,,,
RSI,1793659,"Rush Street Interactive, Inc.","",NYSE,7990,Services-Miscellaneous Amusement & Recreation,us-gaap,10-Q,USD,1231,2025,2025-12-31,true,pass,"",goodwill,never_acquired,never_acquired,reported,"",,false,,70799000.0,4.953884952563949,135421000.0,109160000.0,0.02314911127017316,,7.6819207509703045,0.3809937774524158,,,false,0.06993404177354343,0.46231067883246224,1134428000.0,33308000.0,87424000.0,165004000.0,29583000.0,false,false,0.7401300975731799,false,false,true,0.029361052442288097,false,-0.07467290544460697,26261000.0,147235000.0,0.0,76436000.0,336256000.0,,236118275.0,false,PASS,false,PASS,false,PASS,false,PASS,false,PASS,false,false,PASS,false,PASS,,0,insufficient,false,0.2419379879517385,0.3243121012447898,,,,0.46231067883246224,,false,2,0.07706438839661926,-0.47906283662477556,0.5561272250213948,16.61819419388483,rising,,,,,,,0.22160913698673648,0.1973297028551241,0.4113990861524273,0.46267137662183294,0.09372561022025926,2,,,-0.4464759246336357,,,0,false,,7634000.0,39970000.0,,,0.07706438839661926,-11079000.0,2026-08-25,PaymentsToAcquirePropertyPlantAndEquipment+PaymentsToDevelopSoftware+PaymentsToAcquireSoftware,StockholdersEquity,,FiniteLivedIntangibleAssetsNet,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,OperatingIncomeLoss,ShareBasedCompensation,-85108000.0,,,,,,,,,,,,,,,,,,,,,,,margin2y:no_recent_turn,,,
VTEX,1793663,VTEX,"",NYSE,7372,Services-Prepackaged Software,ifrs-full,20-F,USD,1231,2025,2025-12-31,true,pass,"","",reported,reported,reported,"",,false,,199223000.0,1.6675162418790606,32328000.0,15103000.0,0.07161655932844664,,0.10911436324006939,1.105036447978794,0.015354424011608327,0.02196518333423417,true,3.9136595378401644,81.58976602974464,240517000.0,20010000.0,18108000.0,33367000.0,1039000.0,false,true,0.31832107843137253,false,false,true,0.08319578241870637,false,-0.06993372603108056,17225000.0,233496000.0,26324000.0,7949000.0,15744000.0,,185109.0,false,PASS,false,PASS,false,PASS,false,PASS,false,PASS,false,true,FAIL,false,PASS,false,0,insufficient,false,0.15127255490872904,0.1950521247481738,,,,81.58976602974464,,false,2,0.07528781749315017,0.06606469658275568,0.009223120910394483,0.9892318701891337,rising,,,,,,,,,,,,,,,,,,,true,3693000.0,59108000.0,3264000.0,,5283000.0,0.07528781749315017,22481000.0,2026-08-25,PaymentsToAcquirePropertyPlantAndEquipment,StockholdersEquity,Goodwill,FiniteLivedIntangibleAssetsNet,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,OperatingIncomeLoss,ShareBasedCompensation,2453000.0,,,,,,,,,,,,,,,,,,,,,,,margin2y:no_recent_turn,,,
SPHR,1795250,SPHERE ENTERTAINMENT CO.,"",NYSE,7900,Services-Amusement & Recreation Services,us-gaap,10-Q,USD,1231,2025,2025-12-31,true,pass,"","",reported,reported,reported,"",,false,,1866650000.0,7.284717856608292,190999000.0,131994000.0,0.04843530289610359,-322672000.0,0.4161496111159661,-0.14551497621578297,0.0,-0.10831021906498235,true,0.3789869236480446,2.91390348359751,1218223000.0,33405000.0,-229564000.0,243346000.0,52347000.0,false,true,0.15560430544780046,false,false,true,0.02742108792889315,true,-0.4779971324583655,59005000.0,2233239000.0,344772000.0,21817000.0,507776000.0,830448000.0,45298000.0,false,PASS,false,PASS,false,PASS,false,PASS,false,PASS,false,true,FAIL,false,PASS,false,0,insufficient,false,0.2605812342439422,-0.0323609593735239,,,-5.32173224408136,2.91390348359751,8.23563572767887,true,1,-0.18844168924737095,0.16379460424590778,-0.35223629349327873,2.5627261032232718,rising,,,,,,,-0.09941766779942246,-0.18257555199980038,0.3781304673831542,0.10971237041078806,0.11880961340135861,0,,,12.786791098348887,,,0,true,0.0,50024000.0,336411000.0,,-131946000.0,-0.18844168924737095,57215000.0,2026-08-25,PaymentsForProceedsFromProductiveAssets,StockholdersEquity,Goodwill,FiniteLivedIntangibleAssetsNet,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,OperatingIncomeLoss,ShareBasedCompensation,23810000.0,,,,,,,,,,,,,,,,,,,,,,,margin2y:no_recent_turn,,,
DDI,1799567,"DoubleDown Interactive Co., Ltd.","",Nasdaq,7374,Services-Computer Processing & Data Preparation,us-gaap,20-F,USD,1231,2025,2025-12-31,true,pass,sbc,"",reported,reported,reported,"",,true,,443672000.0,1.3323526833117396,136580000.0,,,388891000.0,0.265825591291723,0.8085459987397605,,0.16750384788491351,true,,,359938000.0,102653000.0,126960000.0,136770000.0,190000.0,false,true,0.025510204081632654,false,false,true,0.28519633936955807,false,0.3826635671363448,,950197000.0,426659000.0,79866000.0,388891000.0,0.0,2477672.0,false,PASS,false,PASS,false,PASS,,NOT_EVALUABLE,,NOT_EVALUABLE,,false,PASS,false,PASS,true,0,insufficient,false,0.038872012193045036,0.000889186441733747,,,,,,false,0,0.35272741416577297,0.24776051928046391,0.10496689488530905,0.9105923232624941,rising,,,,,,,,,-0.0387936896504828,0.1550475410033622,,1,,,,,,0,false,,,7448000.0,85000.0,60291000.0,0.35272741416577297,139821000.0,2026-08-25,PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,EquityAttributableToOwnersOfParent,Goodwill,IntangibleAssetsOtherThanGoodwill,ProfitLoss,CashFlowsFromUsedInOperatingActivities,ProfitLossFromOperatingActivities,,37168000.0,,,,,,,,,,,,,,,,,,,,,,,margin2y:no_recent_turn,,,
GRDN,1802255,"Guardian Pharmacy Services, Inc.","",NYSE,5912,Retail-Drug Stores and Proprietary Stores,us-gaap,10-Q,USD,1231,2025,2025-12-31,true,pass,"","",reported,reported,reported,"",,false,,119706000.0,2.036916637883744,86839000.0,72989000.0,0.009560394426669705,,0.3332062160358471,0.6770058183518796,,0.009670839416436285,false,,,1448685000.0,49219000.0,72701000.0,100255000.0,13416000.0,false,false,0.6006715916722632,false,false,true,0.033974949695758566,false,,13850000.0,217924000.0,79743000.0,18475000.0,65619000.0,,,false,PASS,false,PASS,false,PASS,false,PASS,false,PASS,false,false,PASS,false,PASS,false,1,insufficient,true,,,,,,,,false,0,0.050184132506376475,,,0.7551162923532326,,,,,,,,,0.20049428581425158,0.022128220389422668,0.02158950321490181,,0,,,,,,0,false,,,22335000.0,,14010000.0,0.050184132506376475,73423000.0,2026-08-25,PaymentsToAcquireProductiveAssets,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,Goodwill,IntangibleAssetsNetExcludingGoodwill,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,OperatingIncomeLoss,ShareBasedCompensation,24465000.0,,,,,,,,,,,,,,,,,,,,,,,margin2y:no_recent_turn,,,
CRDO,1807794,CREDO TECHNOLOGY GROUP HOLDING LTD,"",Nasdaq,3674,Semiconductors & Related Devices,us-gaap,10-Q,USD,429,2026,2026-05-02,true,pass,"","",reported,reported,reported,"",,false,,1941552000.0,0.983088386314022,406996000.0,224358000.0,0.13679560427708154,,0.006638131395458896,1.061289198997764,0.08456793267401484,0.09142276775950554,false,,1.1919227336478389,1335116000.0,472279000.0,445005000.0,464292000.0,57296000.0,false,false,1.6541848312498195,false,false,true,0.3537363045608022,false,-0.19204021350468986,182638000.0,2063612000.0,92798000.0,29262000.0,1164952000.0,,188232000.0,false,PASS,false,PASS,false,PASS,false,PASS,false,PASS,true,true,FAIL,true,FAIL,true,0,insufficient,false,0.935297967143879,0.8680161176253585,,,,1.1919227336478389,,false,1,0.33330811704750746,-0.42990272075233826,0.7632108377998457,0.35877481579779263,rising,,,,,,,1.544423084172038,2.7357068694108584,2.7208401588138935,2.0148590391253465,0.13964411542629604,0,,4.919917550958089,,,,0,false,112908000.0,,34637000.0,,122060000.0,0.33330811704750746,475435000.0,2026-08-25,PaymentsToAcquirePropertyPlantAndEquipment,StockholdersEquity,Goodwill,IntangibleAssetsNetExcludingGoodwill,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,OperatingIncomeLoss,ShareBasedCompensation,3156000.0,,,,,,,,,,,,,,,,,,,,,,,margin2y:no_recent_turn,,,
GDRX,1809519,"GoodRx Holdings, Inc.","",Nasdaq,7374,Services-Computer Processing & Data Preparation,us-gaap,10-Q,USD,1231,2025,2025-12-31,true,pass,"","",reported,reported,reported,"",,false,,121849000.0,5.516081343013897,164383000.0,87757000.0,0.09616077243858026,-226444000.0,0.4616187343025929,0.34790609427147623,0.05451444620275007,0.03958321045412391,true,2.4655810932461226,0.2458365198488401,796853000.0,30439000.0,87492000.0,167904000.0,3521000.0,false,true,,false,false,true,0.03819901537673824,true,-0.0359966145295329,76626000.0,616262000.0,430331000.0,64082000.0,261820000.0,488264000.0,356973000.0,false,PASS,false,PASS,false,PASS,false,PASS,false,PASS,false,false,PASS,false,PASS,false,0,3y,false,0.01300553720640596,0.07669482854833798,0.6503680219747638,,0.3378501701923368,0.2458365198488401,-0.0920136503434967,false,5,0.10979691360890904,-0.500670056291992,0.6104669699009011,0.3804508087385381,rising,,,,,,,0.012262599072827875,0.0039794930627756065,-0.044164162191456864,-0.01309400699266263,-0.012421347345070399,1,,,0.15435228130730233,,,0,true,43440000.0,216372000.0,,,31542000.0,0.10979691360890904,56538000.0,2026-08-25,PaymentsToAcquirePropertyPlantAndEquipment,StockholdersEquity,Goodwill,FiniteLivedIntangibleAssetsNet,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,OperatingIncomeLoss,ShareBasedCompensation,26099000.0,,,,,,,,,,,,,,,,,,,,,,,margin2y:no_recent_turn,,,
MNSO,1815846,MINISO Group Holding Limited,"",NYSE,5331,Retail-Variety Stores,ifrs-full,20-F,CNY,1231,2024,2024-12-31,true,pass,"","",reported,reported,reported,"",,false,,10284754000.0,0.8227635131750896,1405796000.0,1320612000.0,0.0050125853057177445,5756856000.0,0.212725076265141,0.7948117325921523,,-0.0009489217533809678,true,0.25005149127828613,1.065530186337485,16994025000.0,2635428000.0,3315789000.0,2168334000.0,762538000.0,false,false,0.9429252597397779,false,false,true,0.15507968241779096,false,0.08745366807827637,85184000.0,10314974000.0,21418000.0,8802000.0,6328121000.0,571265000.0,1239394263.0,false,PASS,false,PASS,false,PASS,false,PASS,false,PASS,false,false,PASS,false,PASS,false,1,3y,false,0.23273533661878631,0.12585047789494253,0.37291923816018224,,,1.065530186337485,,false,4,0.19511498894464377,0.1082162460080782,0.08689874293656556,1.3186472498409854,falling,,,,,,,,,,,,0,,,,,,0,false,,330221000.0,808694000.0,1244251000.0,-16126000.0,0.19511498894464377,3347532000.0,2026-08-25,PurchaseOfPropertyPlantAndEquipmentIntangibleAssetsOtherThanGoodwillInvestmentPropertyAndOtherNoncurrentAssets,EquityAttributableToOwnersOfParent,Goodwill,IntangibleAssetsOtherThanGoodwill,ProfitLoss,CashFlowsFromUsedInOperatingActivities,ProfitLossFromOperatingActivities,AdjustmentsForSharebasedPayments,712104000.0,,,,,,,,,,,,,,,,,,,,,,,margin2y:no_recent_turn,,,
TUYA,1829118,Tuya Inc.,"",NYSE,7372,Services-Prepackaged Software,us-gaap,20-F,USD,1231,2025,2025-12-31,true,pass,"","goodwill,intangibles",never_acquired,never_acquired,never_acquired,"",,false,,1022605000.0,1.399896355156331,73904000.0,51641000.0,0.06918465712216935,,0.032635395952743014,5.043122223190173,,,false,0.00023237350167502565,0.0841322738750168,321791000.0,57890000.0,11479000.0,81040000.0,7136000.0,false,false,5.863599013968775,false,false,true,0.1798993756817313,false,-0.46012435323274925,22263000.0,1022605000.0,0.0,0.0,890708000.0,,613807254.0,false,PASS,false,PASS,false,PASS,false,PASS,false,PASS,false,true,FAIL,true,FAIL,,0,insufficient,false,0.15624675321068882,0.12336554700261493,,,-0.28953058834129203,0.0841322738750168,0.37366286221630884,true,2,0.0356722220323129,-0.38830514693618867,0.4239773689685016,5.625244386522805,rising,,,,,,,,,,,,,,,,,,,false,,12000.0,1217000.0,69848000.0,,0.0356722220323129,59843000.0,2026-08-25,PaymentsToAcquireProductiveAssets,StockholdersEquity,,,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,OperatingIncomeLoss,ShareBasedCompensation,1953000.0,,,,,,,,,,,,,,,,,,,,,,,margin2y:no_recent_turn,,,
